"Reporter","ReporterName","Partner","PartnerName","Year","TL","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate","TrfLineDescription","DutyTypeDescription","Duty Nature","AvMethod","Note"
"360","Indonesia","000"," World",2008,8802401000,,0,2,0,"","Aeroplanes of an unladen weight > 15,000 kg","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8802409000,,0,2,0,"","Other aircraft of an unladen weight > 15,000 kg","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8802600000,,0,2,0,"","Spacecraft (including satellites) and suborbital, spacecraft launch vehicles","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8803100000,,0,2,0,"","Propellers, rotors, parts thereof of heading 88.01/88.02.","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8803200000,,0,2,0,"","Under-carriages, parts thereof heading 88.01/88.02.","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8803300000,,0,2,0,"","Other parts of aeroplanes/helicopters heading 88.01/88.02.","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8803901000,,0,2,0,"","Parts of telecommunication satellites ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8803902000,,0,2,0,"","Parts of balloons, gliders/kites ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8803909000,,0,2,0,"","Other parts of goods of heading 88.01 or 88.02","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8.804e+09,,0,2,0,"","Parachutes (incl dirigible parachutes, paragliders)&rotochutes,parts,acces thrf","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8805100000,,0,2,0,"","Aircraft launching gear, part thereof, deck arrestor/similar gear, part thereof","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8805210000,,0,2,0,"","Air combat simulators & parts thereof ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8805291000,,0,2,0,"","Ground flying trainers ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8805299000,,0,2,0,"","Parts of ground flying trainers ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8901101000,,0,2,0,"","Cruise ships,excursion boats,ferry- boats of gross tonnage <= 26 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8901102000,,0,2,0,"","Cruise ships,excursion boats,ferry- boats of gross tonnage>26 but<=250ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8901103000,,0,2,0,"","Cruise ships,excursion boats,ferry- boats of gross weight>250 but<=500ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8901105000,,0,2,0,"","Cruise ships,excurs boats,ferry-boats of gross tonnage>4000but<=5000","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8901106000,,0,2,0,"","Cruise ships,excursion boats,ferry- boats of gross tonnage > 5000 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8901205000,,0,2,0,"","Tankers of gross tonnage > 4000 but <= 5000 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8901206000,,0,2,0,"","Tankers of gross tonnage > 5000 ton ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8901305000,,0,2,0,"","Refrigerated vessels, oth than tankers of gross tonnage>4000but<=5000ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8901306000,,0,2,0,"","Refrigerated vessels, oth than tankers of gross tonnage > 5000 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8901901100,,0,2,0,"","Other vessels, not motorised of gross tonnage <= 26 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8901901200,,0,2,0,"","Other vessels, not motorised of gross tonnage > 26 but <= 250 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8901901400,,0,2,0,"","Other vessels, not motorised of gross tonnage > 500 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8901902100,,0,2,0,"","Other vessels, motorised of gross tonnage  <= 26 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8901902200,,0,2,0,"","Other vessels, motorised of gross tonnage > 26 but <= 250 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8901902300,,0,2,0,"","Other vessels, motorised of gross tonnage > 250 but <= 500 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8901902400,,0,2,0,"","Other vessels, motorised of gross tonnage > 500 but <= 4000 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8901902500,,0,2,0,"","Other vessels, motorised of gross tonnage > 4000 but <= 5000 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8901902600,,0,2,0,"","Other vessels, motorised of gross tonnage > 5000 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8902001100,,0,2,0,"","Fishing vessels of gross tonnage <= 26 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8902001200,,0,2,0,"","Factory ships&oth vessels forproces >26 but <= 40 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8902001300,,0,2,0,"","Fishing vessels of gross tonnage > 40 but <= 100 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8902001400,,0,2,0,"","Fishing vessels of gross tonnage > 100 but <= 250 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8902001500,,0,2,0,"","Fishing vessels of gross tonnage > 250 but <= 4000 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8902001600,,0,2,0,"","Fishing vessels of gross tonnage >4000 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8902009100,,0,2,0,"","Factory ship and Oth vessel for fishery of gross tonage < 26 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8902009200,,0,2,0,"","Factory ships&oth vessels for proc. >26 but <= 40 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8902009300,,0,2,0,"","Factory ships&oth vessels for process. >40 nut <= 100 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8902009400,,0,2,0,"","Fact. ships&oth vess.for proc./presrv fishery of 100<gross tonnage<=250 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8902009500,,0,2,0,"","Factory ships&oth vessels for proc/ preserv fish.of 250<gro ton<=4000 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8902009600,,0,2,0,"","Factory ships&oth vessels for proc/ preserv fishery of gro ton > 4000 ton","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8903100000,,0,2,5,"","Yachts&oth vessels for pleasure/sports rowing boats&canoes, inflatable","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8903910000,,0,2,5,"","Sailboats, with/without auxiliary motor, not inflatable","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8903920000,,0,2,5,"","Motorboats, other than outboard motor, not inflatable","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8903990000,,0,2,5,"","Other vessels for pleasure/sports; canoes, not inflatable","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8904001100,,0,2,0,"","Tugs of gross tonnage <= 26 ton ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8904001900,,0,2,0,"","Tugs of gro tonnage >26 ton, of a power <= 4000 hp","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8904002100,,0,2,0,"","Tugs of gro tonnage <26 ton, of a power <= 4000 hp","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8904002900,,0,2,0,"","Tugs of gro tonnage >26 ton, of a power > 4000 hp","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8905100000,,0,2,0,"","Dredgers ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8905200000,,0,2,15,"","Floating/submersible drilling/ production platforms","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8905901000,,0,2,0,"","Floating docks of a gro ton > 100 tons ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8905909000,,0,2,0,"","Oth vessels w/navigability of which is subsidiary to their main function","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8906100000,,0,2,0,"","Warships ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8906901000,,0,2,0,"","Lifeboats oth than rowing boats, oth vessels of displacement <= 30 tons","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8906909000,,0,2,0,"","Lifeboats oth than rowing boats, oth vessels of displacement > 30 tons","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8907100000,,0,2,5,"","Floating structures, inflatable rafts ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8907901000,,0,2,0,"","Buoys ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8907909000,,0,2,0,"","Other floating structures ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,8.908e+09,,0,2,0,"","Articles of headings 89.01-89.06 imported for breaking up","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9001101000,,0,2,5,"","Optical fibres,optical fibre bundles& cables for telecom.&oth electrical use","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9001109000,,0,2,5,"","Optical fibres, optical fibre bundles&cables for other purpose","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9001200000,,0,2,5,"","Sheets&plates of polarising material ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9001300000,,0,2,5,"","Contact lenses ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9001400000,,0,2,5,"","Spectacle lenses of glass ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9001500000,,0,2,5,"","Spectacle lenses of other materials ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9001901000,,0,2,5,"","Lenses & optic elements for photograp or cinematographic cameras","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9001909010,,0,2,0,"","Lenses & prisms for lighthouses/beacons","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9001909090,,0,2,5,"","Oth elements of glass not optically worked","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9002111000,,0,2,5,"","Objective lenses for cinematographic projector","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9002119000,,0,2,5,"","Objective lenses for cameras & other projector","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9002190000,,0,2,0,"","Objective lenses for oth instruments & apparatus","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9002201000,,0,2,5,"","Filters for cinematographic projectors ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9002202000,,0,2,5,"","Filters for cinematographic cameras, photographic cameras & oth projectors","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9002203000,,0,2,5,"","Filters for telescopes/microscopes ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9002209000,,0,2,5,"","Filters for oth instruments&apparatus ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9002901000,,0,2,0,"","Lenses&prisms for lighthouses/beacons ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9002902000,,0,2,5,"","Lenses&prisms for cinematographic projectors","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9002903000,,0,2,5,"","Lenses&prisms for cinematographic cam. photographic cameras&oth projectors","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9002904000,,0,2,5,"","Lenses&prisms for medical&surgical instruments","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9002909000,,0,2,5,"","Lenses&prisms for oth instruments ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9003110000,,0,2,10,"","Frames&mountings for spectacles, goggles of plastics","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9003190000,,0,2,10,"","Frames&mountings for spectacles, goggles of other materials","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9003900000,,0,2,5,"","Parts of frames&mountings for spectacles, goggles&the like","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9004100000,,0,2,10,"","Sunglasses ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9004901000,,0,2,10,"","Corrective spectacles ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9004902000,,0,2,10,"","Corrective goggles ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9004905000,,0,2,10,"","Protective goggles ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9004909000,,0,2,10,"","Other spectacles & goggles ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9005100000,,0,2,5,"","Binoculars ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9005801000,,0,2,0,"","Astronomical instrumens, excluding instruments for radio-astronomy","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9005809000,,0,2,5,"","Monoculars & oth optical telescopes ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9005901000,,0,2,0,"","Parts&accessories (incl mountings) for astron.cal instr.ex.instrum.f rad.astr","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9005909000,,0,2,5,"","Parts&accessories (include mountings) for oth optical telescopes","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9006101000,,0,2,5,"","Laser photo plotters ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9006109000,,0,2,5,"","Oth cameras of a kind used for preparing printing plates/cylinders","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9006300000,,0,2,5,"","Cameras specially design for under water use for aerial survey, medical,or","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9006400000,,0,2,5,"","Instant print cameras ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9006510000,,0,2,10,"","Oth cameras with a slr, for roll film of a width <= 35 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9006520010,,0,2,5,"","Camr.of a kind used for recording doc. > 35 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9006520090,,0,2,5,"","Other cameras for roll film of a width > 35 mm","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9006530010,,0,2,5,"","Cameras of a kind used for rec. doc on microfilm, microfiche","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9006530090,,0,2,5,"","Cameras of oth. a kind used for rec. doc on microfilm, microfiche","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9006591000,,0,2,5,"","Lasers photo plotters/imagesetters with raster image processor","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9006599010,,0,2,5,"","Camr.of a kind used for recording doc. on mic.film, microfiche/oth microforms","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9006599090,,0,2,5,"","Other camera for recording document on mic.film, microfiche/oth microforms","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9006610000,,0,2,10,"","Discharge lamp (""electronic"") flashlight ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9006690000,,0,2,10,"","Oth photographic flashlight apparatus & flashbulbs","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9006911000,,0,2,5,"","Parts & accessories for laser photo plotters of subhd 9006.10.10","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9006913000,,0,2,5,"","Parts & accessories for cameras of subhead. 9006.40.00 to 9006.53.00","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9006919000,,0,2,5,"","Other parts & accessories for cameras ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9006991000,,0,2,5,"","Parts & accessories for photographic flash-light apparatus","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9006999000,,0,2,10,"","Parts & accessories not for photograp flash-light apparatus","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9007110000,,0,2,10,"","Cinematographic cameras for film of width <16 mm/for double-8 mm film","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9007190000,,0,2,5,"","Other cinematographic cameras ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9007201000,,0,2,10,"","Projectors for film of <16 mm in width ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9007209000,,0,2,5,"","Oth projectors whether/not incorp. sound recording/reproducing apparatus","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9007910000,,0,2,10,"","Parts and accessories for cameras ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9007920000,,0,2,10,"","Parts and accessories for projectors ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9008100000,,0,2,10,"","Slide projectors, oth than cinematographic","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9008200000,,0,2,10,"","Microfilm, microfiche/oth m. readers, whether/not capable of prod. copies","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9008300000,,0,2,10,"","Other image projectors ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9008401000,,0,2,5,"","Photogr.enlargers&reducers (oth than c.graphic) use in the print industry","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9008409000,,0,2,10,"","Other photographic enlargers and reducers (other than cinematographic)","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9008901000,,0,2,10,"","Parts and accessories of the goods of subheading 9008.20.00","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9008909000,,0,2,10,"","Parts and accessories of other image projectors","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9010100000,,0,2,5,"","Apparatus and equipment for automatically developing x-ray film","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9010501000,,0,2,5,"","App. for the projec./drawing of circ. patt.on sensit.substrates for mk ofPCB","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9010509000,,0,2,5,"","Oth app&equip for p.grap (including cinematographic); negatoscopes","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9010600000,,0,2,5,"","Projection screens of 300 inches or more","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9010901000,,0,2,10,"","Parts&acc. for projection screens,/ for articels of subheading 9010.10","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9010903000,,0,2,10,"","Parts&acc.of app for the projection/ drawing of circuit patt. of PCB/PWBs","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9010909000,,0,2,10,"","Parts & acc.of oth apparatus&equip for photographics laboratories","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9011100000,,0,2,0,"","Stereoscopic microscopes ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9011200000,,0,2,0,"","Other microscopes, for photomicrograp cinephotomicrography/microproject","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9011800000,,0,2,5,"","Other microscopes ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9011900000,,0,2,0,"","Parts and accessories of stereoscopic microscope","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9012100000,,0,2,0,"","Microscopes oth than optical microscope diffraction apparatus","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9012900000,,0,2,0,"","Parts and accessories for microscope ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9013100000,,0,2,5,"","Telescopic sights for fitting to arms periscopes; telescopes design to form","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9013200000,,0,2,5,"","Lasers, other than laser diodes ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9013801000,,0,2,5,"","Optical error verifications&repair app.for PCB/PWBs&PCAs","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9013802000,,0,2,5,"","Liquid crystal devices ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9013809000,,0,2,5,"","Other devices, appliances&instruments of other optical appliances","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9013901000,,0,2,5,"","Parts & accessories of goods of subheading 9013.20.00","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9013903000,,0,2,5,"","Parts & acc.of goods of sub head. 9013.10.00/9013.80.00","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9013904000,,0,2,5,"","Parts&acc.of optic error verification& repair app for PCB/PWBs&PCAs","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9013909000,,0,2,5,"","Parts&accessories of other goods of subheading 90.13","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9014100000,,0,2,5,"","Direction finding compasses ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9014200000,,0,2,5,"","Instrum.&appl.for aeronautical/space navigation (other than compasses)","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9014801000,,0,2,5,"","Navig'nal instrum.&appl.used on ships ,work with an automatic data processor","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9014809000,,0,2,5,"","Other navigational instruments&appliances","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9014901000,,0,2,5,"","Parts&acc.of ships navig'nal instrum work with an automatic data process.","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9014909000,,0,2,5,"","Parts&accessories of oth navigational instruments&appliances","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9015101000,,0,2,5,"","Rangefinders used in photography& cinematography","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9015109000,,0,2,5,"","Other rangefinders ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9015200000,,0,2,5,"","Theodolites and tachymeters (tacheometers)","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9015300000,,0,2,5,"","Levels [measuring higher of ground] ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9015400000,,0,2,5,"","Photogrammetrical surveying instruments & appliances","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9015801000,,0,2,5,"","Radio sonde and radio wind apparatus ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9015809000,,0,2,5,"","Other instruments&appliances for surveying","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9015900000,,0,2,5,"","Parts&accessories of surveying instruments and appliances","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9016001000,,0,2,5,"","Balances of a sens'vity of 5cg/better, w/without their weights, electronic","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9016009000,,0,2,5,"","Balances of a sens'vity of 5cg/better, w/without their weights,not electronic","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9017101000,,0,2,5,"","Plotters whether i/o units of hd 84.71 or drawing/drafting of head 90.17","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9017109000,,0,2,5,"","Other drafting tables & machines, whether/not automatic","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9017201000,,0,2,10,"","Rulers ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9017203000,,0,2,10,"","App.for the project/drawing of circ. patt.on sens'zed subs's for mfc.of PCB","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9017204000,,0,2,10,"","Photo plotters for the manufacture of PCB/PWBs","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9017205000,,0,2,10,"","Plotters whether i/o units of h 84.71/ drawing/drafting machines of h 90.17","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9017209000,,0,2,10,"","Other drawing, marking-out/ mathematical calculating instruments","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9017300000,,0,2,5,"","Micrometers, callipers and gauges ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9017800000,,0,2,5,"","Other instruments micrometers callipers&gauges","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9017902000,,0,2,5,"","Parts&acc.of app.for the project/drwg of circ.patt.on sens.subs'tes for PCB","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9017903000,,0,2,5,"","Parts&acc.of photo plotters for the manufac. of PCB/PWBs","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9017904000,,0,2,0,"","Parts&acc.incl.PCA of plotters whether i/o units of head 84.71/of head 90.17","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9017909000,,0,2,5,"","Parts and accessories of other instruments","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9018110000,,0,2,5,"","Electro-cardiographs ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9018120000,,0,2,5,"","Ultrasonic scanning apparatus ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9018130000,,0,2,5,"","Magnetic resonance imaging apparatus","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9018140000,,0,2,5,"","Scintigraphic apparatus ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9018190000,,0,2,5,"","Other electro-diagnostic apparatus ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9018200000,,0,2,5,"","Ultra-violet/infra-red ray apparatus ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9018311000,,0,2,5,"","Disposable syringes ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9018319000,,0,2,5,"","Other syringes, with/without needles ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9018320000,,0,2,0,"","Tubular metal needles and needles for sutures","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9018391000,,0,2,5,"","Oth. catheters ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9018392000,,0,2,5,"","Oth.tubular metal needles and needles for sutures","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9018399000,,0,2,5,"","Other instruments and appliances, used in dental science","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9018410000,,0,2,5,"","Dental drill eng.,whether/not comb. on a single bs with oth dental equip.","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9018490000,,0,2,5,"","Oth.dental drill eng.,whether/not comb. on a single bs with oth dental equip.","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9018500000,,0,2,5,"","Other ophthalmic instruments&appliances","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9018902000,,0,2,5,"","Intravenous administration set (adult) ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9018903000,,0,2,5,"","Electronic instruments and appliances ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9018909000,,0,2,5,"","Other instruments&appliances in medical","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9019101000,,0,2,5,"","Electr. mechano-therapy appl.massage apparatus","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9019109000,,0,2,5,"","Oth. electr. mechano-therapy appl. massage app.","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9019200000,,0,2,5,"","Ozone therapy,oxygen therapy, aerosol therapy, artificial respiration/other","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9.02e+09,,0,2,5,"","Oth breathing appl.&gas masks, excl. protec.masks having neith. mech'l part","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9021100000,,0,2,5,"","Orthopaedic/fracture appliances ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9021210000,,0,2,5,"","Artificial teeth ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,9021290000,,0,2,5,"","Other artificial teeth ","MFN applied duty rates","A",,""
